Name,SMILES,HOMO /eV,LUMO /eV,EG /eV,Planarity,SA Score,Anionic Reorganisation Energy /eV,Cationic Reorganisation Energy /eV,Linker Type,Fragment Functional Group,Eumelanin Type,Eumelanin Func Type,Eumelanin Bonded Type,Eumelanin Linker Type
5_79_double_A,COc1cc2cc(C=CC3:nc(S)cc4nsnc:34)n(C)c2cc1OC,-4.981361,-2.657263,2.324098,0.9999819658731364,3.3616864541206244,255.1710000043385,268.954000006488,double,SH,DHI,Methylated,2 - DHI,double
5_80_double_A,COc1cc2cc(C=CC3:nc(Br)cc4nsnc:34)n(C)c2cc1OC,-5.054397,-2.813047,2.24135,0.999980221212562,3.226130736864908,273.5459999967133,270.1200000010431,double,Br,DHI,Methylated,2 - DHI,double
5_81_double_A,COc1cc2cc(C=CC3:nccc4nsnc:34)n(C)c2cc1OC,-4.88009,-2.566512,2.313579,0.9999897465764876,2.9877743130997203,242.8770000042277,281.1799999981303,double,none,DHI,Methylated,2 - DHI,double
5_82_double_A,COc1cc2cc(C=CC3:nc(C)cc4nsnc:34)n(C)c2cc1OC,-4.84715,-2.521198,2.325951,0.9999707009144287,3.05257106950524,249.5829999970737,284.5090000046184,double,methyl,DHI,Methylated,2 - DHI,double
5_83_double_A,COc1cc2cc(C=CC3:nc(C#N)cc4nsnc:34)n(C)c2cc1OC,-5.27364,-3.063511,2.21013,0.9999881675410468,3.266250037762097,219.0369999952963,263.8379999989411,double,cyanide,DHI,Methylated,2 - DHI,double
5_84_double_A,COc1cc2cc(C=CC3:nncc4nsnc:34)n(C)c2cc1OC,-5.012089,-2.869473,2.142615,0.9999975394236362,3.1949550823304893,261.61199999478407,281.6699999966658,double,none,DHI,Methylated,2 - DHI,double
5_85_double_A,COc1cc2cc(C=CC3:scc4ncc(OC(C)=O)nc:34)n(C)c2cc1OC,-4.766519,-2.391625,2.374894,0.9998828813607455,3.196013702009031,373.1649999972433,362.5820000088424,double,Acetate,DHI,Methylated,2 - DHI,double
5_86_double_A,COc1cc2cc(C=CC3:scc4ncc(NC(C)=O)nc:34)n(C)c2cc1OC,-4.674622,-2.329856,2.344767,0.9976660427601652,3.1130296494761973,342.1310000048834,383.7520000015502,double,Amide,DHI,Methylated,2 - DHI,double
5_87_double_A,CNc1cnc2cs:C(C=Cc3cc4cc(OC)c(OC)cc4n3C):c2n1,-4.468477,-2.029726,2.438751,0.9964072122616868,3.1637561316681904,423.5499999995227,558.1979999915347,double,Amine,DHI,Methylated,2 - DHI,double
5_88_double_A,COc1cnc2cs:C(C=Cc3cc4cc(OC)c(OC)cc4n3C):c2n1,-4.51071,-2.084392,2.426318,0.9981002458841766,3.095992695104754,358.33999999886146,356.6789999968023,double,Methoxy,DHI,Methylated,2 - DHI,double
5_89_double_A,COc1cc2cc(C=CC3:scc4ncc(C=O)nc:34)n(C)c2cc1OC,-4.828825,-2.834338,1.994488,0.9999576930208314,3.23468620159826,262.4749999959022,301.21899999357987,double,carbonyl,DHI,Methylated,2 - DHI,double
5_90_double_A,COc1cc2cc(C=CC3:scc4ncc(S(=O)(=O)O)nc:34)n(C)c2cc1OC,-4.877665,-2.880131,1.997534,0.9955996987891332,3.3378238958802,566.4959999994608,354.5159999994212,double,Sulfonic Acid,DHI,Methylated,2 - DHI,double
5_91_double_A,COc1cc2cc(C=CC3:scc4ncc(C(F)(F)F)nc:34)n(C)c2cc1OC,-5.018193,-2.75327,2.264923,0.9997691414247704,3.1890563745126776,348.7590000004275,643.590999992739,double,Trifloro,DHI,Methylated,2 - DHI,double
5_92_double_A,COc1cc2cc(C=CC3:scc4ncc(F)nc:34)n(C)c2cc1OC,-4.795584,-2.462687,2.332897,0.99969928527776,3.212127410461582,326.40799999353476,541.626999991422,double,F,DHI,Methylated,2 - DHI,double
5_93_double_A,COc1cc2cc(C=CC3:scc4ncc(O)nc:34)n(C)c2cc1OC,-4.545525,-2.184489,2.361036,0.9967448706100092,3.277455061189232,374.9319999988074,349.6200000008684,double,OH,DHI,Methylated,2 - DHI,double
5_94_double_A,COc1cc2cc(C=CC3:scc4ncc(S)nc:34)n(C)c2cc1OC,-4.769241,-2.415137,2.354104,0.9990433486648248,3.3982403002744714,381.5019999965443,530.5869999938295,double,SH,DHI,Methylated,2 - DHI,double
5_95_double_A,COc1cc2cc(C=CC3:scc4ncc(Br)nc:34)n(C)c2cc1OC,-4.868769,-2.600051,2.268718,0.9996216551548632,3.197186662020833,287.5510000158101,529.2790000094101,double,Br,DHI,Methylated,2 - DHI,double
5_96_double_A,COc1cc2cc(C=CC3:scc4nccnc:34)n(C)c2cc1OC,-4.743164,-2.391919,2.351245,0.9998115367816446,3.008751236176642,277.7879999994184,528.9349999948172,double,none,DHI,Methylated,2 - DHI,double
5_97_double_A,COc1cc2cc(C=CC3:scc4ncc(C)nc:34)n(C)c2cc1OC,-4.687339,-2.262682,2.424657,0.9998172462905864,3.055027826261997,298.1169999984558,527.7740000019548,double,methyl,DHI,Methylated,2 - DHI,double
5_98_double_A,COc1cc2cc(C=CC3:scc4ncc(C#N)nc:34)n(C)c2cc1OC,-5.018703,-2.969058,2.049646,0.9999056189562752,3.225866021778081,226.1249999937717,497.4789999978384,double,cyanide,DHI,Methylated,2 - DHI,double
5_99_double_A,COc1cc2cc(C=CC3:scc4nc(OC(C)=O)cnc:34)n(C)c2cc1OC,-4.601274,-2.323046,2.278228,0.9998737570623126,3.2070669853110942,379.99500000296393,355.3570000003674,double,Acetate,DHI,Methylated,2 - DHI,double
5_100_double_A,COc1cc2cc(C=CC3:scc4nc(NC(C)=O)cnc:34)n(C)c2cc1OC,-4.521169,-2.239313,2.281855,0.9998884380316362,3.1089315256488046,334.7340000036638,349.13200000301,double,Amide,DHI,Methylated,2 - DHI,double
5_101_double_A,CNc1cnc2:C(C=Cc3cc4cc(OC)c(OC)cc4n3C):scc2n1,-4.397912,-2.006297,2.391615,0.999365468299222,3.1593918959039566,367.7870000101393,362.29500000627013,double,Amine,DHI,Methylated,2 - DHI,double
5_102_double_A,COc1cnc2:C(C=Cc3cc4cc(OC)c(OC)cc4n3C):scc2n1,-4.681826,-2.186581,2.495245,0.999819503847576,3.107763724075784,327.1530000056373,537.4820000070031,double,Methoxy,DHI,Methylated,2 - DHI,double
5_103_double_A,COc1cc2cc(C=CC3:scc4nc(C=O)cnc:34)n(C)c2cc1OC,-4.906819,-2.835989,2.07083,0.9998042371022108,3.2329293584414174,306.9170000017038,528.8870000076713,double,carbonyl,DHI,Methylated,2 - DHI,double
5_104_double_A,COc1cc2cc(C=CC3:scc4nc(S(=O)(=O)O)cnc:34)n(C)c2cc1OC,-5.171705,-3.12702,2.044685,0.9995509745859747,3.3175127847690886,434.0969999975641,625.0159999981406,double,Sulfonic Acid,DHI,Methylated,2 - DHI,double
5_105_double_A,COc1cc2cc(C=CC3:scc4nc(C(F)(F)F)cnc:34)n(C)c2cc1OC,-5.021585,-2.738502,2.283083,0.9999929944874726,3.202259793316097,363.96200000308454,427.98100000072736,double,Trifloro,DHI,Methylated,2 - DHI,double
5_106_double_A,COc1cc2cc(C=CC3:scc4nc(F)cnc:34)n(C)c2cc1OC,-4.858597,-2.50666,2.351937,0.998249772407859,3.223136973871145,301.1380000025383,538.9070000092033,double,F,DHI,Methylated,2 - DHI,double
5_107_double_A,COc1cc2cc(C=CC3:scc4nc(O)cnc:34)n(C)c2cc1OC,-4.727702,-2.284011,2.443691,0.9998480829972334,3.272120549754721,330.07500000530854,535.8380000034231,double,OH,DHI,Methylated,2 - DHI,double
5_108_double_A,COc1cc2cc(C=CC3:scc4nc(S)cnc:34)n(C)c2cc1OC,-4.784706,-2.41297,2.371736,0.9996992783439432,3.409249863684036,299.62900000828085,527.2079999995185,double,SH,DHI,Methylated,2 - DHI,double
5_109_double_A,COc1cc2cc(C=CC3:scc4nc(Br)cnc:34)n(C)c2cc1OC,-4.910355,-2.615964,2.294392,0.9998239541125566,3.213830113164283,299.1719999845372,534.1349999944214,double,Br,DHI,Methylated,2 - DHI,double
5_110_double_A,COc1cc2cc(C=CC3:scc4nc(C)cnc:34)n(C)c2cc1OC,-4.693737,-2.2671,2.426637,0.9998997241681336,3.0623064125405826,290.7759999943664,526.9969999935711,double,methyl,DHI,Methylated,2 - DHI,double
5_111_double_A,COc1cc2cc(C=CC3:scc4nc(C#N)cnc:34)n(C)c2cc1OC,-5.016692,-2.95028,2.066412,0.9999091710331084,3.2364466411587003,257.6150000022608,518.4060000028694,double,cyanide,DHI,Methylated,2 - DHI,double
5_141_double_A,CNc1ccc2nonc2:C:1C=Cc1cc2cc(OC)c(OC)cc2n1C,-4.637877,-2.142095,2.495782,0.9257049287832098,2.978462225574285,391.46599999367027,416.21099999611033,double,Amine,DHI,Methylated,2 - DHI,double
5_142_double_A,COc1cc2cc(C=CC3:c(OC)ccc4nonc:34)n(C)c2cc1OC,-4.624177,-2.264276,2.359901,0.9998928751666832,2.8332502375622965,356.0480000014649,448.0929999990621,double,Methoxy,DHI,Methylated,2 - DHI,double
5_143_double_A,COc1cc2cc(C=CC3:c(C=O)ccc4nonc:34)n(C)c2cc1OC,-5.180325,-2.804762,2.375563,0.9215708076207212,3.001085402397462,337.47300000686664,288.85700000682846,double,carbonyl,DHI,Methylated,2 - DHI,double
5_144_double_A,COc1cc2cc(C=CC3:c(S(=O)(=O)O)ccc4nonc:34)n(C)c2cc1OC,-5.081281,-2.825175,2.256106,0.9385105632389352,3.024299109555413,346.16900000401074,300.9880000099656,double,Sulfonic Acid,DHI,Methylated,2 - DHI,double
5_145_double_A,COc1cc2cc(C=CC3:c(C(F)(F)F)ccc4nonc:34)n(C)c2cc1OC,-5.026591,-2.685507,2.341084,0.9544021037778097,3.000728169384473,322.3629999993136,296.492000001308,double,Trifloro,DHI,Methylated,2 - DHI,double
5_146_double_A,COc1cc2cc(C=CC3:c(F)ccc4nonc:34)n(C)c2cc1OC,-4.854567,-2.463883,2.390684,0.999906598529893,2.870061921896093,290.5640000026324,300.4190000065136,double,F,DHI,Methylated,2 - DHI,double
5_148_double_A,COc1cc2cc(C=CC3:c(S)ccc4nonc:34)n(C)c2cc1OC,-4.914802,-2.439965,2.474837,0.9379353924762768,3.096031152665323,372.10700000287034,308.3799999949406,double,SH,DHI,Methylated,2 - DHI,double
5_149_double_A,COc1cc2cc(C=CC3:c(Br)ccc4nonc:34)n(C)c2cc1OC,-4.943055,-2.556197,2.386858,0.9996693635620408,2.938029697363868,100000000.0,282.0340000034775,double,Br,DHI,Methylated,2 - DHI,double
5_152_double_A,COc1cc2cc(C=CC3:c(C#N)ccc4nonc:34)n(C)c2cc1OC,-5.126585,-2.889108,2.237477,0.9987747576561196,2.994626261538322,214.6930000089923,504.34799999493407,double,cyanide,DHI,Methylated,2 - DHI,double
5_153_double_A,COc1cc2cc(C=CC3:cc(OC(C)=O)cc4nonc:34)n(C)c2cc1OC,-4.895595,-2.421057,2.474538,0.9758799315576372,2.956448223585016,376.25500000285683,343.37500000401633,double,Acetate,DHI,Methylated,2 - DHI,double
5_154_double_A,COc1cc2cc(C=CC3:cc(NC(C)=O)cc4nonc:34)n(C)c2cc1OC,-4.794437,-2.333427,2.461009,0.9998653922538812,2.914256291127229,306.5130000031786,308.6130000010598,double,Amide,DHI,Methylated,2 - DHI,double
5_157_double_A,COc1cc2cc(C=CC3:cc(C=O)cc4nonc:34)n(C)c2cc1OC,-4.98789,-2.814587,2.173303,0.9998099318619168,3.033769518281579,304.6299999987241,296.1690000011003,double,carbonyl,DHI,Methylated,2 - DHI,double
5_158_double_A,COc1cc2cc(C=CC3:cc(S(=O)(=O)O)cc4nonc:34)n(C)c2cc1OC,-5.361622,-2.980009,2.381613,0.9625263619455418,3.024463212119516,405.1489999983459,305.2699999971082,double,Sulfonic Acid,DHI,Methylated,2 - DHI,double
5_160_double_A,COc1cc2cc(C=CC3:cc(F)cc4nonc:34)n(C)c2cc1OC,-4.993596,-2.515043,2.478553,0.9990372260713224,2.9060806329148043,281.8369999949937,291.9869999968796,double,F,DHI,Methylated,2 - DHI,double
5_162_double_A,COc1cc2cc(C=CC3:cc(S)cc4nonc:34)n(C)c2cc1OC,-4.940976,-2.44916,2.491816,0.9938556554902798,3.195182711916884,363.6980000010226,297.89500000333646,double,SH,DHI,Methylated,2 - DHI,double
5_163_double_A,COc1cc2cc(C=CC3:cc(Br)cc4nonc:34)n(C)c2cc1OC,-5.020047,-2.622996,2.397051,0.9999020663131816,2.92354736888154,270.5660000065109,288.1839999899966,double,Br,DHI,Methylated,2 - DHI,double
5_165_double_A,COc1cc2cc(C=CC3:cc(C#N)cc4nonc:34)n(C)c2cc1OC,-5.138805,-2.925781,2.213024,0.9973208491792752,3.016839448351508,241.5009999967878,530.8330000043497,double,cyanide,DHI,Methylated,2 - DHI,double
5_166_double_A,COc1cc2cc(C=CC3:c(OC(C)=O)ncc4nonc:34)n(C)c2cc1OC,-4.985486,-2.789642,2.195845,0.9924427383851742,3.164442782684453,379.9819999985629,372.1319999967818,double,Acetate,DHI,Methylated,2 - DHI,double
5_167_double_A,COc1cc2cc(C=CC3:c(NC(C)=O)ncc4nonc:34)n(C)c2cc1OC,-5.146141,-2.820444,2.325696,0.9478481499786864,3.0931874355925206,402.68700000160607,412.9910000046948,double,Amide,DHI,Methylated,2 - DHI,double
5_168_double_A,CNc1ncc2nonc2:C:1C=Cc1cc2cc(OC)c(OC)cc2n1C,-4.692305,-2.537412,2.154894,0.95023112242163,3.1209373504494096,439.1249999971478,392.9639999987557,double,Amine,DHI,Methylated,2 - DHI,double
5_169_double_A,COc1cc2cc(C=CC3:c(OC)ncc4nonc:34)n(C)c2cc1OC,-4.692284,-2.714152,1.978132,0.9997342388820928,3.07891697082903,363.8990000035846,315.4130000039004,double,Methoxy,DHI,Methylated,2 - DHI,double
5_171_double_A,COc1cc2cc(C=CC3:c(S(=O)(=O)O)ncc4nonc:34)n(C)c2cc1OC,-5.484646,-3.427782,2.056864,0.984318066914345,3.2573076565639605,321.0210000033839,552.1149999985937,double,Sulfonic Acid,DHI,Methylated,2 - DHI,double
5_172_double_A,COc1cc2cc(C=CC3:c(C(F)(F)F)ncc4nonc:34)n(C)c2cc1OC,-5.139669,-2.98432,2.155349,0.959543362507966,3.176579451435755,314.9090000006254,280.0330000100075,double,Trifloro,DHI,Methylated,2 - DHI,double
5_173_double_A,COc1cc2cc(C=CC3:c(F)ncc4nonc:34)n(C)c2cc1OC,-4.979912,-2.877973,2.101939,0.9999410197871096,3.126507659941831,349.67499999766,312.5760000039008,double,F,DHI,Methylated,2 - DHI,double
5_174_double_A,COc1cc2cc(C=CC3:c(O)ncc4nonc:34)n(C)c2cc1OC,-4.859115,-2.824251,2.034864,0.99962319391622,3.177745913580085,368.8039999979082,304.004999998142,double,OH,DHI,Methylated,2 - DHI,double
5_175_double_A,COc1cc2cc(C=CC3:c(S)ncc4nonc:34)n(C)c2cc1OC,-4.883026,-2.827064,2.055962,0.999791541447868,3.286514936449107,331.4959999988787,303.2830000011017,double,SH,DHI,Methylated,2 - DHI,double
5_176_double_A,COc1cc2cc(C=CC3:c(Br)ncc4nonc:34)n(C)c2cc1OC,-5.233426,-3.087552,2.145874,0.9999320360448548,3.1752012150353863,318.554999990738,267.0249999937368,double,Br,DHI,Methylated,2 - DHI,double
5_177_double_A,COc1cc2cc(C=CC3:cncc4nonc:34)n(C)c2cc1OC,-4.993387,-2.736285,2.257102,0.9952578540843258,3.014030082330489,301.5299999970011,289.6489999984624,double,none,DHI,Methylated,2 - DHI,double
5_178_double_A,COc1cc2cc(C=CC3:c(C)ncc4nonc:34)n(C)c2cc1OC,-5.070769,-2.718589,2.35218,0.986614411156616,3.0469128574470288,308.1500000007509,281.8180000031134,double,methyl,DHI,Methylated,2 - DHI,double
5_179_double_A,COc1cc2cc(C=CC3:c(C#N)ncc4nonc:34)n(C)c2cc1OC,-5.248714,-3.134579,2.114135,0.9991923395272184,3.1828242635363235,225.0360000034561,242.844000000332,double,cyanide,DHI,Methylated,2 - DHI,double
5_180_double_A,COc1cc2cc(C=CC3:nc(OC(C)=O)cc4nonc:34)n(C)c2cc1OC,-5.110816,-2.731855,2.378961,0.9974224689091696,3.18598030613661,338.5989999951562,319.9239999958081,double,Acetate,DHI,Methylated,2 - DHI,double
5_181_double_A,COc1cc2cc(C=CC3:nc(NC(C)=O)cc4nonc:34)n(C)c2cc1OC,-5.110795,-2.647962,2.462833,0.9999796371735123,3.0941212066994623,304.99499999859836,305.2679999964312,double,Amide,DHI,Methylated,2 - DHI,double
5_183_double_A,COc1cc2nonc2:C(C=Cc2cc3cc(OC)c(OC)cc3n2C):n1,-5.057433,-2.64145,2.415983,0.9999262407243164,3.077852435364494,289.5100000023376,296.4360000041779,double,Methoxy,DHI,Methylated,2 - DHI,double
5_184_double_A,COc1cc2cc(C=CC3:nc(C=O)cc4nonc:34)n(C)c2cc1OC,-5.224485,-3.020773,2.203712,0.9999588794633992,3.2212446431567017,253.49399999686278,272.5879999925382,double,carbonyl,DHI,Methylated,2 - DHI,double
5_185_double_A,COc1cc2cc(C=CC3:nc(S(=O)(=O)O)cc4nonc:34)n(C)c2cc1OC,-5.498507,-3.244528,2.253978,0.9969195832138188,3.2723879984443034,433.62200000410667,442.37499999871943,double,Sulfonic Acid,DHI,Methylated,2 - DHI,double
5_186_double_A,COc1cc2cc(C=CC3:nc(C(F)(F)F)cc4nonc:34)n(C)c2cc1OC,-5.416577,-3.016841,2.399736,0.9999873516831684,3.1684563745126777,276.5660000004573,536.7179999957443,double,Trifloro,DHI,Methylated,2 - DHI,double
5_187_double_A,COc1cc2cc(C=CC3:nc(F)cc4nonc:34)n(C)c2cc1OC,-5.181017,-2.81104,2.369977,0.9999991334701585,3.158632607966778,281.7829999985406,269.9450000072829,double,F,DHI,Methylated,2 - DHI,double
5_188_double_A,COc1cc2cc(C=CC3:nc(O)cc4nonc:34)n(C)c2cc1OC,-5.122122,-2.677771,2.444352,0.999992131468764,3.1670956017297733,283.36100000160513,292.32800000318093,double,OH,DHI,Methylated,2 - DHI,double
5_189_double_A,COc1cc2cc(C=CC3:nc(S)cc4nonc:34)n(C)c2cc1OC,-5.149997,-2.752894,2.397103,0.999966277149511,3.31353551856969,277.951000003668,269.47800000198185,double,SH,DHI,Methylated,2 - DHI,double
5_190_double_A,COc1cc2cc(C=CC3:nc(Br)cc4nonc:34)n(C)c2cc1OC,-5.223397,-2.908586,2.314811,0.9999940672126916,3.177979801313972,300.2129999949829,268.9269999973476,double,Br,DHI,Methylated,2 - DHI,double
5_191_double_A,COc1cc2cc(C=CC3:nccc4nonc:34)n(C)c2cc1OC,-5.044438,-2.651633,2.392804,0.999963397185875,2.9569204669458724,264.5539999975881,277.6469999989785,double,none,DHI,Methylated,2 - DHI,double
5_192_double_A,COc1cc2cc(C=CC3:nc(C)cc4nonc:34)n(C)c2cc1OC,-5.009658,-2.605414,2.404245,0.9999933388223275,3.004420133954305,264.5039999988512,279.22299999772804,double,methyl,DHI,Methylated,2 - DHI,double
5_193_double_A,COc1cc2cc(C=CC3:nc(C#N)cc4nonc:34)n(C)c2cc1OC,-5.626556,-3.264551,2.362005,0.9999812409381904,3.2199751126871714,235.091000002285,261.4660000035655,double,cyanide,DHI,Methylated,2 - DHI,double
5_194_double_A,COc1cc2cc(C=CC3:nncc4nonc:34)n(C)c2cc1OC,-5.179608,-2.946125,2.233483,0.9999815526858014,3.1559281592535653,280.5389999994077,546.0889999958454,double,none,DHI,Methylated,2 - DHI,double
5_195_double_A,COc1cc2cc(C=CC3:occ4ncc(OC(C)=O)nc:34)n(C)c2cc1OC,-4.750448,-2.304986,2.445461,0.9997221610708856,3.245125334279199,425.4330000039772,379.1419999979553,double,Acetate,DHI,Methylated,2 - DHI,double
5_196_double_A,COc1cc2cc(C=CC3:occ4ncc(NC(C)=O)nc:34)n(C)c2cc1OC,-4.666099,-2.247439,2.41866,0.9996718479475358,3.1621412817463668,382.8100000027916,369.1259999977774,double,Amide,DHI,Methylated,2 - DHI,double
5_197_double_A,CNc1cnc2co:C(C=Cc3cc4cc(OC)c(OC)cc4n3C):c2n1,-4.244826,-1.860179,2.384647,0.998944122112233,3.21605683096889,475.6439999982831,379.7130000020843,double,Amine,DHI,Methylated,2 - DHI,double
5_199_double_A,COc1cc2cc(C=CC3:occ4ncc(C=O)nc:34)n(C)c2cc1OC,-4.836084,-2.755036,2.081049,0.9999414714452934,3.2869869008989605,299.1770000007818,520.0350000013714,double,carbonyl,DHI,Methylated,2 - DHI,double
5_200_double_A,COc1cc2cc(C=CC3:occ4ncc(S(=O)(=O)O)nc:34)n(C)c2cc1OC,-5.174771,-3.047644,2.127127,0.999608931520007,3.3875418445981484,476.21399999479763,639.6180000010645,double,Sulfonic Acid,DHI,Methylated,2 - DHI,double
5_201_double_A,COc1cc2cc(C=CC3:occ4ncc(C(F)(F)F)nc:34)n(C)c2cc1OC,-4.938534,-2.634354,2.304179,0.9998523992829952,3.2387743232306274,394.4080000001122,659.8710000034771,double,Trifloro,DHI,Methylated,2 - DHI,double
5_202_double_A,COc1cc2cc(C=CC3:occ4ncc(F)nc:34)n(C)c2cc1OC,-4.618262,-2.31381,2.304452,0.9999466761149064,3.2665484083825795,376.5499999935855,340.7750000042142,double,F,DHI,Methylated,2 - DHI,double
5_203_double_A,COc1cc2cc(C=CC3:occ4ncc(O)nc:34)n(C)c2cc1OC,-4.602607,-2.125856,2.476751,0.9992887756009332,3.3318760591102308,426.7970000000787,370.6629999978759,double,OH,DHI,Methylated,2 - DHI,double
5_204_double_A,COc1cc2cc(C=CC3:occ4ncc(S)nc:34)n(C)c2cc1OC,-4.564976,-2.244994,2.319982,0.999821079108197,3.4526612981954683,352.0050000006449,529.3769999989308,double,SH,DHI,Methylated,2 - DHI,double
5_205_double_A,COc1cc2cc(C=CC3:occ4ncc(Br)nc:34)n(C)c2cc1OC,-4.700126,-2.44579,2.254336,0.999958041978614,3.251607659941831,331.5880000009201,329.7769999917364,double,Br,DHI,Methylated,2 - DHI,double
5_206_double_A,COc1cc2cc(C=CC3:occ4nccnc:34)n(C)c2cc1OC,-4.567745,-2.228343,2.339403,0.9996632267658012,3.0646839284843352,314.1360000008717,333.2080000000132,double,none,DHI,Methylated,2 - DHI,double
5_207_double_A,COc1cc2cc(C=CC3:occ4ncc(C)nc:34)n(C)c2cc1OC,-4.499209,-2.087514,2.411695,0.9998660730113634,3.1094488241829943,337.0580000009795,333.6509999971895,double,methyl,DHI,Methylated,2 - DHI,double
5_208_double_A,COc1cc2cc(C=CC3:occ4ncc(C#N)nc:34)n(C)c2cc1OC,-4.883042,-2.82908,2.053961,0.9999821205464484,3.2781667210787795,258.9779999980237,506.9190000067465,double,cyanide,DHI,Methylated,2 - DHI,double
5_209_double_A,COc1cc2cc(C=CC3:occ4nc(OC(C)=O)cnc:34)n(C)c2cc1OC,-4.600879,-2.231743,2.369135,0.999890491575974,3.256178617581264,425.11000000376947,386.6280000002007,double,Acetate,DHI,Methylated,2 - DHI,double
5_210_double_A,COc1cc2cc(C=CC3:occ4nc(NC(C)=O)cnc:34)n(C)c2cc1OC,-4.52297,-2.144134,2.378835,0.9991934420754932,3.158043157918974,385.2939999997034,364.44900000060437,double,Amide,DHI,Methylated,2 - DHI,double
5_211_double_A,CNc1cnc2:C(C=Cc3cc4cc(OC)c(OC)cc4n3C):occ2n1,-4.370537,-1.885874,2.484662,0.999481689902696,3.2116925952046547,413.6370000051101,371.4810000019497,double,Amine,DHI,Methylated,2 - DHI,double
5_213_double_A,COc1cc2cc(C=CC3:occ4nc(C=O)cnc:34)n(C)c2cc1OC,-4.739938,-2.733085,2.006853,0.9999750948203088,3.285230057742117,352.2610000072745,327.0370000027469,double,carbonyl,DHI,Methylated,2 - DHI,double
5_214_double_A,COc1cc2cc(C=CC3:occ4nc(S(=O)(=O)O)cnc:34)n(C)c2cc1OC,-4.984795,-2.978884,2.00591,0.9999827023347344,3.367230733487037,477.8430000005755,435.0549999944633,double,Sulfonic Acid,DHI,Methylated,2 - DHI,double
5_215_double_A,COc1cc2cc(C=CC3:occ4nc(C(F)(F)F)cnc:34)n(C)c2cc1OC,-5.026184,-2.672698,2.353486,0.9997185082266498,3.251977742034045,411.2899999963701,540.3409999998985,double,Trifloro,DHI,Methylated,2 - DHI,double
5_216_double_A,COc1cc2cc(C=CC3:occ4nc(F)cnc:34)n(C)c2cc1OC,-4.682625,-2.331985,2.35064,0.999964383495766,3.2775579717921435,340.1750000048196,335.32500000001164,double,F,DHI,Methylated,2 - DHI,double
5_217_double_A,COc1cc2cc(C=CC3:occ4nc(O)cnc:34)n(C)c2cc1OC,-4.553624,-2.097993,2.455631,0.9995886346106504,3.326541547675718,371.3200000020151,346.9650000006368,double,OH,DHI,Methylated,2 - DHI,double
5_218_double_A,COc1cc2cc(C=CC3:occ4nc(S)cnc:34)n(C)c2cc1OC,-4.610277,-2.241925,2.368352,0.9999469936524104,3.463670861605033,338.96800000366056,335.9420000051614,double,SH,DHI,Methylated,2 - DHI,double
5_219_double_A,COc1cc2cc(C=CC3:occ4nc(Br)cnc:34)n(C)c2cc1OC,-4.737255,-2.455616,2.281638,0.9999080465733736,3.2682511110852825,337.7940000063972,335.5409999930998,double,Br,DHI,Methylated,2 - DHI,double
5_220_double_A,COc1cc2cc(C=CC3:occ4nc(C)cnc:34)n(C)c2cc1OC,-4.515753,-2.091302,2.42445,0.9998669553209,3.116727410461582,327.8269999973418,334.4250000009197,double,methyl,DHI,Methylated,2 - DHI,double
5_221_double_A,COc1cc2cc(C=CC3:occ4nc(C#N)cnc:34)n(C)c2cc1OC,-5.128505,-2.964109,2.164396,0.9998372134985352,3.2887473404594,298.1219999928726,313.1290000019362,double,cyanide,DHI,Methylated,2 - DHI,double
5_308_double_A,COc1cc2cc(C=CC3:cccc4nc(C=O)cnc:34)n(C)c2cc1OC,-4.974974,-2.60043,2.374545,0.9936222805940866,2.832753121585739,284.6680000002379,564.5429999931366,double,carbonyl,DHI,Methylated,2 - DHI,double
5_309_double_A,COc1cc2cc(C=CC3:cccc4nc(S(=O)(=O)O)cnc:34)n(C)c2cc1OC,-5.129099,-2.88204,2.247059,0.997913454168578,2.9374696371337947,436.45599999581464,646.9419999993988,double,Sulfonic Acid,DHI,Methylated,2 - DHI,double
5_317_double_A,COc1cc2cc(C=CC3:cccc4nc(C#N)cnc:34)n(C)c2cc1OC,-5.031863,-2.714193,2.31767,0.99898919939586,2.836138506201124,243.4650000068359,545.7979999991949,double,cyanide,DHI,Methylated,2 - DHI,double
5_322_double_A,COc1cc2cc(C=CC3:cccc4ncc(C=O)nc:34)n(C)c2cc1OC,-5.027474,-2.633342,2.394132,0.9930083376313754,2.8282392754318924,295.0619999974151,310.2149999976973,double,carbonyl,DHI,Methylated,2 - DHI,double
5_323_double_A,COc1cc2cc(C=CC3:cccc4ncc(S(=O)(=O)O)nc:34)n(C)c2cc1OC,-5.201657,-2.882287,2.31937,0.9542366747923532,2.9511460107601675,446.3160000013886,841.2410000019008,double,Sulfonic Acid,DHI,Methylated,2 - DHI,double
5_328_double_A,COc1cc2cc(C=CC3:cccc4ncc(Br)nc:34)n(C)c2cc1OC,-4.83177,-2.339355,2.492415,0.999783577003826,2.773762125674184,274.8960000026272,307.0780000125523,double,Br,DHI,Methylated,2 - DHI,double
5_330_double_A,COc1cc2cc(C=CC3:cccc4ncc(C#N)nc:34)n(C)c2cc1OC,-4.802789,-2.685299,2.117489,0.9997972780271605,2.8197498523549704,241.5600000022095,332.7730000019073,double,cyanide,DHI,Methylated,2 - DHI,double
