Name,SMILES,HOMO /eV,LUMO /eV,EG /eV,Planarity,SA Score,Linker Type,Fragment Functional Group,Eumelanin Type,Eumelanin Func Type,Eumelanin Bonded Type,Eumelanin Linker Type
6_348_single_A,COc1cc2cc(C(=O)O)[nH]c2c(C2:c(C=O)ccc3nccnc:23)c1OC,-5.728037,-2.526855,3.201181,0.4484929099325048,2.8745249740687004,single,carbonyl,DHICA,Unmethlyated,7 - DHICA,single
6_349_single_A,COc1cc2cc(C(=O)O)[nH]c2c(C2:c(S(=O)(=O)O)ccc3nccnc:23)c1OC,-6.013808,-2.642937,3.370871,0.3008165465835941,2.882836034591758,single,Sulfonic Acid,DHICA,Unmethlyated,7 - DHICA,single
6_350_single_A,COc1cc2cc(C(=O)O)[nH]c2c(C2:c(C(F)(F)F)ccc3nccnc:23)c1OC,-5.551373,-2.405998,3.145375,0.0725816298229128,2.8700124942766507,single,Trifloro,DHICA,Unmethlyated,7 - DHICA,single
6_354_single_A,COc1cc2cc(C(=O)O)[nH]c2c(C2:c(Br)ccc3nccnc:23)c1OC,-5.540486,-2.261821,3.278666,0.1292782185177473,2.8000206986801253,single,Br,DHICA,Unmethlyated,7 - DHICA,single
6_356_single_A,COc1cc2cc(C(=O)O)[nH]c2c(C2:c(C#N)ccc3nccnc:23)c1OC,-5.652908,-2.616343,3.036565,0.4166225624663767,2.8602564248963525,single,cyanide,DHICA,Unmethlyated,7 - DHICA,single
6_29_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:c(OC(C)=O)ccc3nsnc:23)c1OC,-5.546566,-2.25843,3.288135,0.6104801131392633,3.1278161704458984,double,Acetate,DHICA,Unmethlyated,7 - DHICA,double
6_30_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:c(NC(C)=O)ccc3nsnc:23)c1OC,-5.681604,-2.176735,3.504869,0.5376942027448757,3.143116966201867,double,Amide,DHICA,Unmethlyated,7 - DHICA,double
6_32_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:c(OC)ccc3nsnc:23)c1OC,-5.173744,-2.378012,2.795732,0.9574908399818132,3.0500988802454287,double,Methoxy,DHICA,Unmethlyated,7 - DHICA,double
6_33_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:c(C=O)ccc3nsnc:23)c1OC,-5.719584,-2.926905,2.792679,0.8338105914753426,3.2077001935662537,double,carbonyl,DHICA,Unmethlyated,7 - DHICA,double
6_34_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:c(S(=O)(=O)O)ccc3nsnc:23)c1OC,-5.885709,-2.985017,2.900692,0.7309345814142472,3.227272934371628,double,Sulfonic Acid,DHICA,Unmethlyated,7 - DHICA,double
6_35_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:c(C(F)(F)F)ccc3nsnc:23)c1OC,-5.589284,-2.844819,2.744464,0.8438468402825344,3.2050723976989994,double,Trifloro,DHICA,Unmethlyated,7 - DHICA,double
6_36_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:c(F)ccc3nsnc:23)c1OC,-5.435266,-2.588432,2.846834,0.9584471830373932,3.088106278839879,double,F,DHICA,Unmethlyated,7 - DHICA,double
6_37_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:c(O)ccc3nsnc:23)c1OC,-5.60763,-2.093834,3.513796,0.5748045079806385,3.122514847486422,double,OH,DHICA,Unmethlyated,7 - DHICA,double
6_38_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:c(S)ccc3nsnc:23)c1OC,-5.549852,-2.547345,3.002507,0.7963947650104535,3.299773659560424,double,SH,DHICA,Unmethlyated,7 - DHICA,double
6_39_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:c(Br)ccc3nsnc:23)c1OC,-5.53853,-2.708644,2.829886,0.8799041603557496,3.151772296366655,double,Br,DHICA,Unmethlyated,7 - DHICA,double
6_40_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:cccc3nsnc:23)c1OC,-5.432174,-2.498415,2.933759,0.9612987122453314,2.936526361438421,double,none,DHICA,Unmethlyated,7 - DHICA,double
6_41_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:c(C)ccc3nsnc:23)c1OC,-5.443066,-2.425646,3.01742,0.8843325573842313,3.079276288576977,double,methyl,DHICA,Unmethlyated,7 - DHICA,double
6_42_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:c(C#N)ccc3nsnc:23)c1OC,-5.572211,-2.992646,2.579565,0.9498741530765747,3.2016349027594995,double,cyanide,DHICA,Unmethlyated,7 - DHICA,double
6_43_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:cc(OC(C)=O)cc3nsnc:23)c1OC,-5.462518,-2.52723,2.935288,0.9550117178493802,3.1632161704458994,double,Acetate,DHICA,Unmethlyated,7 - DHICA,double
6_44_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:cc(NC(C)=O)cc3nsnc:23)c1OC,-5.612481,-2.310416,3.302065,0.86684539771773,3.1234490616925843,double,Amide,DHICA,Unmethlyated,7 - DHICA,double
6_46_double_A,COc1c:C(C=Cc2c(OC)c(OC)cc3cc(C(=O)O)[nH]c23):c2nsnc2c1,-5.409081,-2.32448,3.084601,0.9562618443792072,3.0722679233973977,double,Methoxy,DHICA,Unmethlyated,7 - DHICA,double
6_47_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:cc(C=O)cc3nsnc:23)c1OC,-5.665477,-2.816572,2.848905,0.7060489847064518,3.24000394591147,double,carbonyl,DHICA,Unmethlyated,7 - DHICA,double
6_48_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:cc(S(=O)(=O)O)cc3nsnc:23)c1OC,-5.924695,-2.929032,2.995664,0.7203314378066281,3.2289650631730598,double,Sulfonic Acid,DHICA,Unmethlyated,7 - DHICA,double
6_49_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:cc(C(F)(F)F)cc3nsnc:23)c1OC,-5.608193,-2.808368,2.799825,0.966706696789999,3.1812457429583905,double,Trifloro,DHICA,Unmethlyated,7 - DHICA,double
6_50_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:cc(F)cc3nsnc:23)c1OC,-5.561826,-2.617846,2.94398,0.9605605694271564,3.1235191318096938,double,F,DHICA,Unmethlyated,7 - DHICA,double
6_51_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:cc(O)cc3nsnc:23)c1OC,-5.441182,-2.397354,3.043828,0.9595951070895916,3.189787875724006,double,OH,DHICA,Unmethlyated,7 - DHICA,double
6_52_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:cc(S)cc3nsnc:23)c1OC,-5.531705,-2.56984,2.961864,0.9504902019962542,3.394323610874932,double,SH,DHICA,Unmethlyated,7 - DHICA,double
6_53_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:cc(Br)cc3nsnc:23)c1OC,-5.589735,-2.72572,2.864015,0.9597331784825804,3.1398803781582814,double,Br,DHICA,Unmethlyated,7 - DHICA,double
6_54_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:cc(C)cc3nsnc:23)c1OC,-5.414875,-2.402228,3.012646,0.9552951469357692,3.093811244760033,double,methyl,DHICA,Unmethlyated,7 - DHICA,double
6_55_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:cc(C#N)cc3nsnc:23)c1OC,-5.708566,-3.035585,2.672981,0.9629423133678796,3.2241061973186,double,cyanide,DHICA,Unmethlyated,7 - DHICA,double
6_56_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:c(OC(C)=O)ncc3nsnc:23)c1OC,-5.583877,-2.930276,2.653601,0.9507772842095236,3.364501051082504,double,Acetate,DHICA,Unmethlyated,7 - DHICA,double
6_57_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:c(NC(C)=O)ncc3nsnc:23)c1OC,-5.925322,-2.67761,3.247712,0.4186331726822947,3.2973408388809125,double,Amide,DHICA,Unmethlyated,7 - DHICA,double
6_58_double_A,CNc1ncc2nsnc2:C:1C=Cc1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,-5.310762,-2.420726,2.890036,0.5217242848426376,3.32742045623042,double,Amine,DHICA,Unmethlyated,7 - DHICA,double
6_59_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:c(OC)ncc3nsnc:23)c1OC,-5.275149,-2.775042,2.500107,0.9553449107768328,3.2879622948795757,double,Methoxy,DHICA,Unmethlyated,7 - DHICA,double
6_60_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:c(C=O)ncc3nsnc:23)c1OC,-5.590912,-3.255574,2.335339,0.9615606847263888,3.4355859346544344,double,carbonyl,DHICA,Unmethlyated,7 - DHICA,double
6_61_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:c(S(=O)(=O)O)ncc3nsnc:23)c1OC,-5.631486,-3.505026,2.12646,0.9153780351443548,3.4535770488617894,double,Sulfonic Acid,DHICA,Unmethlyated,7 - DHICA,double
6_62_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:c(C(F)(F)F)ncc3nsnc:23)c1OC,-5.730024,-3.021106,2.708918,0.4849148385227105,3.377542344031736,double,Trifloro,DHICA,Unmethlyated,7 - DHICA,double
6_63_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:c(F)ncc3nsnc:23)c1OC,-5.491526,-2.963859,2.527666,0.97866614554343,3.3357701542050195,double,F,DHICA,Unmethlyated,7 - DHICA,double
6_64_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:c(O)ncc3nsnc:23)c1OC,-5.32929,-2.825185,2.504105,0.956326206038522,3.3837654803978143,double,OH,DHICA,Unmethlyated,7 - DHICA,double
6_65_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:c(S)ncc3nsnc:23)c1OC,-5.491141,-2.908215,2.582926,0.9377233469708008,3.4856503878953795,double,SH,DHICA,Unmethlyated,7 - DHICA,double
6_66_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:c(Br)ncc3nsnc:23)c1OC,-5.602641,-3.008348,2.594294,0.9065484587939668,3.381381838723033,double,Br,DHICA,Unmethlyated,7 - DHICA,double
6_67_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:cncc3nsnc:23)c1OC,-5.582707,-2.844932,2.737775,0.9401183511491004,3.216304982817043,double,none,DHICA,Unmethlyated,7 - DHICA,double
6_68_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:c(C)ncc3nsnc:23)c1OC,-5.54378,-2.796319,2.747461,0.9066349496021342,3.2612129974377364,double,methyl,DHICA,Unmethlyated,7 - DHICA,double
6_69_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:c(C#N)ncc3nsnc:23)c1OC,-5.67091,-3.268528,2.402383,0.9560930485389934,3.385533777055935,double,cyanide,DHICA,Unmethlyated,7 - DHICA,double
6_70_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:nc(OC(C)=O)cc3nsnc:23)c1OC,-5.561923,-2.823064,2.73886,0.9744920637367652,3.393458610764201,double,Acetate,DHICA,Unmethlyated,7 - DHICA,double
6_71_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:nc(NC(C)=O)cc3nsnc:23)c1OC,-5.610975,-2.755763,2.855212,0.9678809305183328,3.3068787699153948,double,Amide,DHICA,Unmethlyated,7 - DHICA,double
6_72_double_A,CNc1cc2nsnc2:C(C=Cc2c(OC)c(OC)cc3cc(C(=O)O)[nH]c23):n1,-5.303144,-2.464515,2.83863,0.9832886094887208,3.35384465885706,double,Amine,DHICA,Unmethlyated,7 - DHICA,double
6_73_double_A,COc1cc2nsnc2:C(C=Cc2c(OC)c(OC)cc3cc(C(=O)O)[nH]c23):n1,-5.472423,-2.724224,2.7482,0.9894328497306254,3.2961484112022763,double,Methoxy,DHICA,Unmethlyated,7 - DHICA,double
6_74_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:nc(C=O)cc3nsnc:23)c1OC,-5.688646,-3.124483,2.564163,0.987653227785866,3.430797191690081,double,carbonyl,DHICA,Unmethlyated,7 - DHICA,double
6_75_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:nc(S(=O)(=O)O)cc3nsnc:23)c1OC,-5.847028,-3.227765,2.619263,0.7507048164317713,3.4765391239959573,double,Sulfonic Acid,DHICA,Unmethlyated,7 - DHICA,double
6_76_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:nc(C(F)(F)F)cc3nsnc:23)c1OC,-5.758338,-3.081682,2.676656,0.9881393954983988,3.378650036339428,double,Trifloro,DHICA,Unmethlyated,7 - DHICA,double
6_77_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:nc(F)cc3nsnc:23)c1OC,-5.62527,-2.912009,2.713262,0.988604196056126,3.375396444370549,double,F,DHICA,Unmethlyated,7 - DHICA,double
6_78_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:nc(O)cc3nsnc:23)c1OC,-5.554454,-2.761492,2.792961,0.9867192516744658,3.3833238056168984,double,OH,DHICA,Unmethlyated,7 - DHICA,double
6_79_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:nc(S)cc3nsnc:23)c1OC,-5.592229,-2.845785,2.746444,0.9848768740262334,3.520495373289731,double,SH,DHICA,Unmethlyated,7 - DHICA,double
6_80_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:nc(Br)cc3nsnc:23)c1OC,-5.662676,-3.014266,2.64841,0.9887348984205684,3.3935191318096933,double,Br,DHICA,Unmethlyated,7 - DHICA,double
6_81_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:nccc3nsnc:23)c1OC,-5.515342,-2.754842,2.7605,0.9883105172182156,3.170968719080779,double,none,DHICA,Unmethlyated,7 - DHICA,double
6_82_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:nc(C)cc3nsnc:23)c1OC,-5.475677,-2.702387,2.77329,0.9878306382221174,3.230944253523422,double,methyl,DHICA,Unmethlyated,7 - DHICA,double
6_83_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:nc(C#N)cc3nsnc:23)c1OC,-5.752895,-3.214679,2.538215,0.990212683428174,3.4296050716150344,double,cyanide,DHICA,Unmethlyated,7 - DHICA,double
6_84_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:nncc3nsnc:23)c1OC,-5.647317,-3.074025,2.573292,0.9888989785107744,3.3646961916082505,double,none,DHICA,Unmethlyated,7 - DHICA,double
6_85_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:scc3ncc(OC(C)=O)nc:23)c1OC,-5.463223,-2.461411,3.001812,0.7061467042562717,3.36195940652017,double,Acetate,DHICA,Unmethlyated,7 - DHICA,double
6_86_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:scc3ncc(NC(C)=O)nc:23)c1OC,-5.231496,-2.253752,2.977745,0.8936412017272694,3.283744552408764,double,Amide,DHICA,Unmethlyated,7 - DHICA,double
6_89_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:scc3ncc(C=O)nc:23)c1OC,-5.397373,-3.022175,2.375197,0.9874058722422214,3.39996585960753,double,carbonyl,DHICA,Unmethlyated,7 - DHICA,double
6_90_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:scc3ncc(S(=O)(=O)O)nc:23)c1OC,-5.461509,-2.919785,2.541724,0.982449843023794,3.496738408432451,double,Sulfonic Acid,DHICA,Unmethlyated,7 - DHICA,double
6_91_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:scc3ncc(C(F)(F)F)nc:23)c1OC,-5.31188,-2.799009,2.512872,0.9886832392552852,3.356620161563041,double,Trifloro,DHICA,Unmethlyated,7 - DHICA,double
6_92_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:scc3ncc(F)nc:23)c1OC,-5.218748,-2.543911,2.674837,0.9805507607726958,3.380402091887591,double,F,DHICA,Unmethlyated,7 - DHICA,double
6_94_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:scc3ncc(S)nc:23)c1OC,-5.191357,-2.490933,2.700424,0.9816842669811252,3.55473568487688,double,SH,DHICA,Unmethlyated,7 - DHICA,double
6_95_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:scc3ncc(Br)nc:23)c1OC,-5.279973,-2.686758,2.593214,0.9840275994979736,3.3664069604367626,double,Br,DHICA,Unmethlyated,7 - DHICA,double
6_96_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:scc3nccnc:23)c1OC,-5.111297,-2.41262,2.698678,0.983548601336232,3.190583504295564,double,none,DHICA,Unmethlyated,7 - DHICA,double
6_98_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:scc3ncc(C#N)nc:23)c1OC,-5.400992,-3.085583,2.315409,0.9906456362920408,3.391683495630044,double,cyanide,DHICA,Unmethlyated,7 - DHICA,double
6_99_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:scc3nc(OC(C)=O)cnc:23)c1OC,-5.436016,-2.53985,2.896166,0.7353141580278593,3.372377443655448,double,Acetate,DHICA,Unmethlyated,7 - DHICA,double
6_100_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:scc3nc(NC(C)=O)cnc:23)c1OC,-5.077031,-2.385169,2.691862,0.9819967662517592,3.2798819529392675,double,Amide,DHICA,Unmethlyated,7 - DHICA,double
6_103_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:scc3nc(C=O)cnc:23)c1OC,-5.329609,-2.930767,2.398842,0.9833327896098474,3.398316141033421,double,carbonyl,DHICA,Unmethlyated,7 - DHICA,double
6_104_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:scc3nc(S(=O)(=O)O)cnc:23)c1OC,-5.732557,-3.035079,2.697478,0.5682708575979553,3.477608175874312,double,Sulfonic Acid,DHICA,Unmethlyated,7 - DHICA,double
6_105_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:scc3nc(C(F)(F)F)cnc:23)c1OC,-5.303891,-2.715245,2.588647,0.9843392389380632,3.369055939738355,double,Trifloro,DHICA,Unmethlyated,7 - DHICA,double
6_106_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:scc3nc(F)cnc:23)c1OC,-5.231886,-2.529558,2.702328,0.9837436526232636,3.390714847486421,double,F,DHICA,Unmethlyated,7 - DHICA,double
6_108_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:scc3nc(S)cnc:23)c1OC,-5.194064,-2.495444,2.69862,0.981466937438926,3.56504844047571,double,SH,DHICA,Unmethlyated,7 - DHICA,double
6_109_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:scc3nc(Br)cnc:23)c1OC,-5.289495,-2.638818,2.650677,0.9827229983732408,3.3819970285964507,double,Br,DHICA,Unmethlyated,7 - DHICA,double
6_111_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:scc3nc(C#N)cnc:23)c1OC,-5.407244,-2.986524,2.42072,0.9846274832843208,3.4016189552923324,double,cyanide,DHICA,Unmethlyated,7 - DHICA,double
6_139_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:c(OC(C)=O)ccc3nonc:23)c1OC,-5.497636,-2.655465,2.842171,0.9518192338234888,3.102281952939268,double,Acetate,DHICA,Unmethlyated,7 - DHICA,double
6_140_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:c(NC(C)=O)ccc3nonc:23)c1OC,-5.806502,-2.371425,3.435076,0.5825741706186472,3.117582748695236,double,Amide,DHICA,Unmethlyated,7 - DHICA,double
6_142_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:c(OC)ccc3nonc:23)c1OC,-5.297382,-2.442556,2.854825,0.9589148092815162,3.023007698256685,double,Methoxy,DHICA,Unmethlyated,7 - DHICA,double
6_143_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:c(C=O)ccc3nonc:23)c1OC,-5.800743,-2.955569,2.845174,0.6398503266962048,3.180609011577511,double,carbonyl,DHICA,Unmethlyated,7 - DHICA,double
6_144_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:c(S(=O)(=O)O)ccc3nonc:23)c1OC,-5.99447,-3.093231,2.901239,0.7473044221644571,3.2014418073591058,double,Sulfonic Acid,DHICA,Unmethlyated,7 - DHICA,double
6_145_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:c(C(F)(F)F)ccc3nonc:23)c1OC,-5.709884,-2.932,2.777883,0.8754656671009632,3.179241270686477,double,Trifloro,DHICA,Unmethlyated,7 - DHICA,double
6_146_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:c(F)ccc3nonc:23)c1OC,-5.565411,-2.667149,2.898261,0.9609402229154408,3.0599863177882725,double,F,DHICA,Unmethlyated,7 - DHICA,double
6_147_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:c(O)ccc3nonc:23)c1OC,-5.404416,-2.465482,2.938933,0.9664429605437088,3.0943948864348148,double,OH,DHICA,Unmethlyated,7 - DHICA,double
6_148_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:c(S)ccc3nonc:23)c1OC,-5.634396,-2.556018,3.078378,0.8326453390005768,3.2716536985088176,double,SH,DHICA,Unmethlyated,7 - DHICA,double
6_149_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:c(Br)ccc3nonc:23)c1OC,-5.646134,-2.768306,2.877828,0.919215694083592,3.1236523353150485,double,Br,DHICA,Unmethlyated,7 - DHICA,double
6_150_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:cccc3nonc:23)c1OC,-5.578928,-2.579434,2.999494,0.9522232108198252,2.923383304495365,double,none,DHICA,Unmethlyated,7 - DHICA,double
6_151_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:c(C)ccc3nonc:23)c1OC,-5.551559,-2.482372,3.069187,0.9044147331822427,3.051156327525369,double,methyl,DHICA,Unmethlyated,7 - DHICA,double
6_152_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:c(C#N)ccc3nonc:23)c1OC,-5.719396,-3.114264,2.605132,0.9639183073132268,3.1745437207707567,double,cyanide,DHICA,Unmethlyated,7 - DHICA,double
6_153_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:cc(OC(C)=O)cc3nonc:23)c1OC,-5.595708,-2.598077,2.997631,0.9494546026787244,3.136162059040064,double,Acetate,DHICA,Unmethlyated,7 - DHICA,double
6_154_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:cc(NC(C)=O)cc3nonc:23)c1OC,-5.800872,-2.484202,3.316669,0.8829085996084844,3.096394950286748,double,Amide,DHICA,Unmethlyated,7 - DHICA,double
6_156_double_A,COc1c:C(C=Cc2c(OC)c(OC)cc3cc(C(=O)O)[nH]c23):c2nonc2c1,-5.549417,-2.392255,3.157162,0.9454586518520044,3.043564171052182,double,Methoxy,DHICA,Unmethlyated,7 - DHICA,double
6_157_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:cc(C=O)cc3nonc:23)c1OC,-5.758218,-3.094227,2.663991,0.9525643134965542,3.211300193566254,double,carbonyl,DHICA,Unmethlyated,7 - DHICA,double
6_158_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:cc(S(=O)(=O)O)cc3nonc:23)c1OC,-5.817249,-3.098541,2.718707,0.9680595184280724,3.2015963690764586,double,Sulfonic Acid,DHICA,Unmethlyated,7 - DHICA,double
6_159_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:cc(C(F)(F)F)cc3nonc:23)c1OC,-5.743423,-2.898463,2.844961,0.9693958684459598,3.1538770488617898,double,Trifloro,DHICA,Unmethlyated,7 - DHICA,double
6_160_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:cc(F)cc3nonc:23)c1OC,-5.70626,-2.709146,2.997113,0.9548226956056948,3.0937253635526343,double,F,DHICA,Unmethlyated,7 - DHICA,double
6_161_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:cc(O)cc3nonc:23)c1OC,-5.62595,-2.551577,3.074373,0.9551393225555675,3.159994107466946,double,OH,DHICA,Unmethlyated,7 - DHICA,double
6_162_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:cc(S)cc3nonc:23)c1OC,-5.679704,-2.66255,3.017154,0.9453035226426398,3.3645298426178734,double,SH,DHICA,Unmethlyated,7 - DHICA,double
6_163_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:cc(Br)cc3nonc:23)c1OC,-5.726913,-2.814839,2.912074,0.9586467798540964,3.110086609901222,double,Br,DHICA,Unmethlyated,7 - DHICA,double
6_164_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:cc(C)cc3nonc:23)c1OC,-5.553063,-2.479359,3.073704,0.9541554736799114,3.064017476502974,double,methyl,DHICA,Unmethlyated,7 - DHICA,double
6_165_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:cc(C#N)cc3nonc:23)c1OC,-5.846823,-3.142553,2.70427,0.9610073170430627,3.195402444973383,double,cyanide,DHICA,Unmethlyated,7 - DHICA,double
6_166_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:c(OC(C)=O)ncc3nonc:23)c1OC,-5.708548,-3.015903,2.692645,0.9548963067249994,3.3322029078464297,double,Acetate,DHICA,Unmethlyated,7 - DHICA,double
6_167_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:c(NC(C)=O)ncc3nonc:23)c1OC,-5.827139,-2.803903,3.023236,0.6494784266436144,3.265042695644839,double,Amide,DHICA,Unmethlyated,7 - DHICA,double
6_168_double_A,CNc1ncc2nonc2:C:1C=Cc1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,-5.46975,-2.474386,2.995364,0.5337946612350866,3.2931529140165354,double,Amine,DHICA,Unmethlyated,7 - DHICA,double
6_169_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:c(OC)ncc3nonc:23)c1OC,-5.367158,-2.947032,2.420125,0.9847378288019124,3.253694752665692,double,Methoxy,DHICA,Unmethlyated,7 - DHICA,double
6_170_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:c(C=O)ncc3nonc:23)c1OC,-5.740897,-3.303745,2.437151,0.9754015547885586,3.401318392440551,double,carbonyl,DHICA,Unmethlyated,7 - DHICA,double
6_171_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:c(S(=O)(=O)O)ncc3nonc:23)c1OC,-5.797696,-3.612783,2.184913,0.9336944848091584,3.420903345820644,double,Sulfonic Acid,DHICA,Unmethlyated,7 - DHICA,double
6_172_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:c(C(F)(F)F)ncc3nonc:23)c1OC,-5.822775,-3.263425,2.55935,0.8813583068008761,3.3448686409905903,double,Trifloro,DHICA,Unmethlyated,7 - DHICA,double
6_173_double_A,COc1cc2cc(C(=O)O)[nH]c2c(C=CC2:c(F)ncc3nonc:23)c1OC,-5.635777,-3.078927,2.55685,0.9802118025440932,3.3002013129197225,double,F,DHICA,Unmethlyated,7 - DHICA,double
